T1 - F | 1 | Маркер иниц. срабатывание перехода | Маркер #1
T5 - J | 1349 | Маркер иниц. срабатывание перехода | Маркер #674
T5 - J | 1350 | Переход завершил работу | Маркер #674
T1 - F | 1350 | Переход завершил работу | Маркер #675
T2 - T | 1350 | Маркер иниц. срабатывание перехода | Маркер #675
T4 - T | 1350 | Маркер иниц. срабатывание перехода | Маркер #675
T4 - T | 1351 | Переход завершил работу | Маркер #675
T2 - T | 1351 | Переход завершил работу | Маркер #675
T1 - F | 1351 | Маркер иниц. срабатывание перехода | Маркер #676
T5 - J | 1351 | Маркер иниц. срабатывание перехода | Маркер #675
T5 - J | 1352 | Переход завершил работу | Маркер #675
T1 - F | 1352 | Переход завершил работу | Маркер #676
T2 - T | 1352 | Маркер иниц. срабатывание перехода | Маркер #676
T4 - T | 1352 | Маркер иниц. срабатывание перехода | Маркер #676
T4 - T | 1353 | Переход завершил работу | Маркер #676
T2 - T | 1353 | Переход завершил работу | Маркер #676
T1 - F | 1353 | Маркер иниц. срабатывание перехода | Маркер #677
T5 - J | 1353 | Маркер иниц. срабатывание перехода | Маркер #676
T5 - J | 1354 | Переход завершил работу | Маркер #676
T1 - F | 1354 | Переход завершил работу | Маркер #677
T2 - T | 1354 | Маркер иниц. срабатывание перехода | Маркер #677
T4 - T | 1354 | Маркер иниц. срабатывание перехода | Маркер #677
T4 - T | 1355 | Переход завершил работу | Маркер #677
T2 - T | 1355 | Переход завершил работу | Маркер #677
T1 - F | 1355 | Маркер иниц. срабатывание перехода | Маркер #678
T5 - J | 1355 | Маркер иниц. срабатывание перехода | Маркер #677
T5 - J | 1356 | Переход завершил работу | Маркер #677
T1 - F | 1356 | Переход завершил работу | Маркер #678
T2 - T | 1356 | Маркер иниц. срабатывание перехода | Маркер #678
T4 - T | 1356 | Маркер иниц. срабатывание перехода | Маркер #678
T4 - T | 1357 | Переход завершил работу | Маркер #678
T2 - T | 1357 | Переход завершил работу | Маркер #678
T1 - F | 1357 | Маркер иниц. срабатывание перехода | Маркер #679
T5 - J | 1357 | Маркер иниц. срабатывание перехода | Маркер #678
T5 - J | 1358 | Переход завершил работу | Маркер #678
T1 - F | 1358 | Переход завершил работу | Маркер #679
T2 - T | 1358 | Маркер иниц. срабатывание перехода | Маркер #679
T4 - T | 1358 | Маркер иниц. срабатывание перехода | Маркер #679
T4 - T | 1359 | Переход завершил работу | Маркер #679
T2 - T | 1359 | Переход завершил работу | Маркер #679
T1 - F | 1359 | Маркер иниц. срабатывание перехода | Маркер #680
T5 - J | 1359 | Маркер иниц. срабатывание перехода | Маркер #679
T5 - J | 1360 | Переход завершил работу | Маркер #679
T1 - F | 1360 | Переход завершил работу | Маркер #680
T2 - T | 1360 | Маркер иниц. срабатывание перехода | Маркер #680
T4 - T | 1360 | Маркер иниц. срабатывание перехода | Маркер #680
